,RSZYD17042756_A,RSZYD17042757_A,RSZYD17042759_A,RSZYD17042760_A,RSZYD17042761_A,RSZYD17042762_A,RSZYD17042763_A,RSZYD17042764_A,RSZYD17042765_A,RSZYD17042766_A,RSZYD17042767_A,RSZYD17042768_A,RSZYD17042769_A,RSZYD17042770_A,RSZYD17042771_A,RSZYD17042773_A,RSZYD17042774_A,RSZYD17042775_A,RSZYD17042776_A,RSZYD17042777_A,RSZYD17042778_A,RSZYD17042779_A,RSZYD17042780_A,RSZYD17042782_A,RSZYD17042783_A,RSZYD17042784_A,RSZYD17042785_A,RSZYD17042786_A,RSZYD17042789_A,RSZYD17042790_A,RSZYD17042792_A,RSZYD17042793_A,RSZYD17042795_A,RSZYD17042796_A,RSZYD17042797_A,RSZYD17042798_A,RSZYD17042799_A,RSZYD17042801_A,RSZYD17042803_A,RSZYD17042805_A,RSZYD17042809_A,RSZYD17042810_A,RSZYD17042811_A,RSZYD17042813_A,RSZYD17042816_A,RSZYD17042817_A,RSZYD17042818_A,RSZYD17042821_A,RSZYD17042822_A,RSZYD17050346_A
K01922,0,6.0865794276214e-07,6.93429796980456e-08,2.93229646518147e-06,2.47648519842458e-06,0,3.93395377942183e-07,6.82602870351392e-08,1.50672172760577e-07,5.56224355098888e-06,1.57196942405304e-07,0,3.182584260904e-07,3.31813636873885e-07,1.27605074239832e-06,0,6.41945603466661e-06,4.13167178751028e-07,9.43017283448613e-06,1.39491978687055e-07,1.48245913209588e-07,3.70617398016303e-07,1.64314425090655e-05,3.79819336522874e-07,2.53222443474302e-06,6.76408445897772e-08,0,0,3.77703491618205e-07,5.91534723369851e-07,1.30285909470286e-07,0,6.46971346856924e-08,0,0,4.4638100572877e-07,0,1.74554074335667e-06,0,7.0755332118507e-08,1.06915653342591e-05,2.82932358315676e-06,1.43650482562491e-07,0,7.13694567242597e-08,0,3.52488508916536e-06,9.51494527636006e-07,3.72270735763774e-06,0
K01923,0.000215249529573037,0.000307684433816969,0.000222111664732837,0.000257518457876382,0.000221216389249715,0.000241956331452444,0.000239370976938719,0.000221160762982019,0.000241069738785689,0.000275047343096505,0.000245617911485526,0.000245522173066355,0.000283203030478999,0.000222258039422514,0.000219746109003738,0.000252375739953719,0.000262587177770479,0.000248729495006693,0.000242079264169092,0.000238912583237888,0.00022457304919308,0.000237555828628051,0.000246720246247822,0.000241781387778682,0.000239005997592422,0.000259375972448027,0.000272501576598345,0.000228588596554386,0.000240778307893557,0.000313425152163834,0.000207693289633604,0.000205655937728079,0.00022766027554472,0.000275241683529128,0.000244751271320868,0.000230366216134371,0.000263214798205146,0.000253930095356731,0.000211607288431694,0.000190893194670342,0.000277021217342181,0.000253892490665402,0.000201744056487613,0.000235409795655603,0.000226623604728538,0.000230394215829245,0.000374680484710756,0.000188145729959736,0.000236478542311932,0.000176281206473745
K01933,0.000260614579751023,0.000281619230888833,0.000238893130390238,0.000267358189833425,0.000231034361877422,0.000260104993006072,0.000248681726597885,0.000212128229398562,0.000256576835471419,0.000251888709196415,0.000242969465500966,0.000280890115174142,0.000259171093401292,0.000248043124713364,0.000250139206587064,0.000281044995808672,0.000259902429606602,0.000267480495760296,0.000234846349398358,0.00026526242960554,0.000233785985412212,0.000244702695860085,0.000230334031200915,0.000299259812334087,0.000213258628293735,0.000294814900935965,0.000292351615892919,0.000256494256041989,0.00022814943922799,0.000277666760368299,0.000237651347081066,0.000215704728200588,0.000236119751219751,0.000250510665253731,0.000248109794613174,0.000255353815979905,0.000284435700896476,0.000284929324885542,0.000221710171919196,0.000210590299409828,0.000264464676205737,0.000261027528032222,0.000234316802626935,0.000247382997772321,0.000221733111007787,0.000259181775508623,0.00028722080538892,0.00019912066985094,0.000240691791549939,0.00021077713870077
K01935,0.000205440302785187,0.00010982194004698,0.000180158161068756,0.000125291726254635,7.52835293817393e-05,0.000172842681809153,0.000148575703796707,0.000176982297936056,0.000118537010130407,0.000101126106664088,0.00017219322509135,0.000202470204847438,4.6277164046257e-05,8.99638860133149e-05,0.000182664239010249,5.2622320237047e-05,0.000111439390851135,7.08160613713983e-05,0.000132730737923319,0.000123567949605357,0.000137511416851455,0.000163170931639566,0.00011282837605565,3.06844625001477e-05,0.000187237250076826,3.95650598950318e-05,5.23874111836299e-05,0.000126863033931192,6.53661197663038e-05,0.000110700635451647,0.000123101030246096,0.00015086027619324,5.95403225392922e-05,0.000118230637085157,0.000141045762734097,0.000151418427993888,5.2486399679633e-05,3.90101901552422e-05,0.000143055504649485,0.00015324311775974,0.00010681295210474,5.07521964335937e-05,0.000116227763096862,0.000135603426945833,0.000142987059127097,0.000183448610312111,5.82305013370541e-05,0.000159856189437452,4.99770057704271e-05,0.000164117918720058
K01937,0.000225294317074802,0.000280720281283871,0.000261526131177847,0.000293335957909526,0.000253442993143434,0.000245892588137818,0.000252192501685237,0.000177026402596165,0.000261157588141156,0.000303660925884276,0.000244969913801515,0.000249950905343843,0.000269151612144342,0.000246950193044375,0.000231831651926113,0.000227362205633427,0.000267783406574235,0.000271842402847336,0.00026153440642135,0.000238400682165335,0.000232095006789517,0.000253940852273698,0.000258847243827778,0.000270593827941133,0.000242714769694338,0.000241260253746374,0.000250946371645946,0.000228329762605642,0.00024188278969246,0.000271223537214676,0.000217153385943408,0.000204987229023938,0.000232479541638615,0.000269846924657795,0.000254903674381998,0.000243361422714221,0.000282666195948504,0.000247090347757696,0.00020885543112934,0.000217327998076861,0.000319453001030145,0.000308435215871252,0.000209379519042675,0.000237984835389012,0.000221945618807093,0.000219354806188674,0.000275057418798683,0.000182248492593171,0.00025390437304849,0.000205417348560521
K01938,0.0002066960237146,0.000259422057838964,0.000281339352464441,0.000281101769237854,0.000239087535826944,0.000240136654296608,0.000231684328530267,0.000203801342406836,0.000269510712703271,0.000250600305132555,0.000289124303827534,0.000248030019947105,0.000223858333886677,0.000205445964457923,0.000236449975491036,0.000202235026751906,0.000257729573398232,0.000227907837816403,0.000258629606243985,0.00020777977449416,0.000228812898245679,0.000219509774209984,0.000256277377841061,0.000192102220796648,0.000105320820426887,0.000205900637660871,0.000248935595341608,0.000206977634021951,0.000226061881726326,0.000269965348061993,0.000209484655621111,0.000201571308790217,0.000168967760413324,0.000260048598296313,0.000249166680457763,0.000231411158854131,0.000247693637131194,0.000249105702148214,0.000201208720429018,0.000185943912930583,0.000277987010504592,0.000269744743641959,0.000206377552061618,0.000233071172191368,0.000217133571197443,0.000216511055508486,0.000370788212399153,0.000176059847885979,0.000235310383034121,0.000160339315899727
K01939,0.000331581180990815,0.000352286791133055,0.000320450122079544,0.000314014608532304,0.000302881612518926,0.00029600601275145,0.000282335076840875,0.000299691850266615,0.000355669181704253,0.000318799570339662,0.000396572843685358,0.00035689708717342,0.000332903409520006,0.000285146707529082,0.000296347074010442,0.000317440291481931,0.000290959345254228,0.00033368131341677,0.000263285387747908,0.000320886289977002,0.000259318927805458,0.000335772519312045,0.000285419504213064,0.000339142363132676,0.000253521603563913,0.000319883546147371,0.000321958505202019,0.000272164791955602,0.000555175875614692,0.00033918862035205,0.000312820916396938,0.000255360110183527,0.000257776460636775,0.000344327652479535,0.000287008943173544,0.000261957481194827,0.000323979270609396,0.000280577369308744,0.000265485242925488,0.00025563730804516,0.000335952551687135,0.000358067680726635,0.000263011288998818,0.000296691878090965,0.000239268028518244,0.00025336302406261,0.000336957137445788,0.000208710032350596,0.000329752675020848,0.000238965440093279
K01940,0.000493573626537434,0.000247704734580412,0.000431067124215181,0.000342565177418489,0.000344618305868729,0.000462544689671932,0.000392723278690208,0.000411062608599416,0.000384526221083571,0.00035224044526164,0.000399213242671256,0.000548650988537129,0.000382566268785463,0.000433498174994816,0.000400234906313414,0.000550136533863109,0.000354096295368711,0.000400416171261791,0.000373206218408959,0.000468915796112524,0.000358835003274116,0.000445057854380247,0.000306458462359408,0.000520968967976041,0.000278506265562376,0.000458129273287858,0.000562140404048874,0.000460882091360239,0.000369283654434105,0.00027893232960495,0.000429405977596359,0.000361895210904026,0.000438866040390349,0.000398380647107136,0.000359249618553222,0.000373325839079535,0.000384294110976615,0.00043364121451324,0.000396914811465219,0.000366748623884786,0.000372791410304248,0.000416239609767681,0.000390503910211195,0.000397765926478241,0.000343583988169928,0.000401562963812374,0.000363218516240411,0.00039701434560054,0.000358718772080426,0.000351711349555754
K01945,0.000320923850436159,0.000283052727611719,0.000258460475990621,0.000282529630784557,0.000237899925701139,0.000284500417714453,0.000284260122279497,0.000303883293711771,0.000282953090109424,0.00026461075407637,0.000300559573514954,0.000359467969040661,0.000283253741629601,0.000259107810349749,0.000265627905550243,0.000290569626921682,0.000276609996197921,0.000270717681937555,0.00025599251534746,0.000308437414588125,0.000240982487710895,0.000283832405787672,0.00024816480988497,0.000269274474182491,0.000177938042837202,0.000301301444084996,0.000320637487085916,0.000290048412454866,0.000239233098889252,0.000300091108518872,0.000273255598769272,0.000248299458765027,0.000258140219163721,0.000266386398877871,0.00027200675494104,0.000275415457482193,0.000305328048531669,0.000268567707404041,0.000271928358845393,0.000230208571154665,0.000260300224358741,0.000293499622250158,0.000227098811583804,0.000293838852053485,0.000243068188681067,0.000271418256608638,0.000289084921375184,0.000248187202415128,0.00022209779612161,0.000220748216287866
K01950,0.000270044822731656,0.000309082063325392,0.000251980963234379,0.00032351161183515,0.000259827205927194,0.00025506924836972,0.000278010988475147,0.000216579959566845,0.000280034624457616,0.000272782100932111,0.000263448467662454,0.000315411431813066,0.000371709040468732,0.000291084919428572,0.000278340814465775,0.00031948763474824,0.000302988657549753,0.000361885603519603,0.000287174055777475,0.00027469851290673,0.000285786633087047,0.000258484654951774,0.000322102967804091,0.000323512544174903,8.67063011512797e-05,0.0003603130004097,0.000338834696603028,0.000284764597649274,0.000255172052783527,0.00026841430201207,0.000239282775310361,0.000225395231405597,0.00026490015634424,0.000282897699877161,0.000257495356779047,0.00025373306330084,0.000294853687760272,0.000338416553617148,0.000243250733884657,0.000231457315804772,0.000296943098895937,0.000314744063319994,0.000253083181430322,0.000275284726405847,0.000261655357023434,0.00024091682936047,0.00030291374118079,0.000219388682119703,0.000281855026084876,0.000167766738036822
K01951,0.00031352561837917,0.000482589400038798,0.000354174093850866,0.00049829748236083,0.00038198944511264,0.000461495448865479,0.000529421743691288,0.000451549344486694,0.000412954869134451,0.0004435125049318,0.000420284578363384,0.000296575931332514,0.000317595013348371,0.000311873597452545,0.000425630146964045,0.00035850923498156,0.000463068158306151,0.000314260810024673,0.000495040334016109,0.000335991234271237,0.000436763785253726,0.000353433748532738,0.000437172758235271,0.000290664416465704,0.000237189857751851,0.000298607907601505,0.000296716111323473,0.000451605898822591,0.000374057938183876,0.000421665861077049,0.00048873758420389,0.00045752703985091,0.000331794375177194,0.000391834837281788,0.000412324227472131,0.00045574741654946,0.000333653099107761,0.000342022261838254,0.000496951413856296,0.000509499972976261,0.000457049633148338,0.000361044558437606,0.000425644972037382,0.000427778985782022,0.000567119121329478,0.000412447800288274,0.000360937639858576,0.000555606961493754,0.000307960388409492,0.00067967146637709
K01952,0.000322100354165297,0.000300471930533084,0.000374516149184924,0.000346667115899641,0.000271082158582562,0.000261190826280447,0.00027660135620721,0.000242752678501306,0.000309010105880146,0.00031070501160123,0.000298967720301148,0.000318027447698528,0.000317592195578684,0.000309015686169864,0.000311736753548652,0.000351752281134277,0.00031698151817944,0.000366174026870519,0.000281337842798405,0.000345093808401431,0.000265118174475067,0.000325127777384107,0.000295048247221822,0.000349371814202794,0.000364442759294821,0.000318761986523977,0.000359880279124021,0.00029845632137274,0.000275319795907288,0.000310637651409107,0.000268012787274794,0.00023265502245561,0.000268854967410342,0.000333865527802522,0.000290291961710407,0.000270394533064952,0.000324152809334278,0.000315650480640819,0.000253309196505774,0.000237360377170993,0.000343152783515562,0.000340273767103791,0.000239441908289936,0.000290164668815425,0.000275726124021289,0.00026287007751377,0.000328106948270434,0.000211814600594338,0.000305616270733676,0.000209052808255622
K01955,0.000710849300267081,0.000496496782480555,0.000755794871538717,0.00067211281315971,0.00067937547660775,0.000681392055128999,0.00064242773352072,0.0005093686584414,0.000529521274619937,0.000591855791346239,0.000708480692044273,0.000597713015783175,0.000821495271284197,0.000682986877532522,0.000528740679381191,0.00116849466812163,0.000625843580659993,0.000695093128040185,0.000579736367753754,0.000702189641661781,0.000504735717366631,0.00059893997217917,0.000740754930460607,0.000876379361769207,0.000338106664877279,0.000884689134854582,0.000928922508303167,0.000816635859183578,0.000602042424410994,0.000517881973629505,0.000621237340685534,0.000583774342553945,0.000726563610403866,0.000566560026088329,0.000611878082278406,0.000627700384441226,0.000711689583763425,0.00091277477161643,0.000545226134113266,0.000722536058562552,0.00066701427691688,0.000825539947078591,0.00054671120597598,0.000542113169792115,0.000776340804216622,0.000598088461193621,0.000709169298367671,0.000488817346707069,0.000662249754787358,0.000512605192001644
K01956,0.000204723767810981,0.00032634503279192,0.000252385285824745,0.000267791972862527,0.000204620259317064,0.000226704029104807,0.000224406819045533,0.000207404434314283,0.000255182979140802,0.000261852623292341,0.000252273437604555,0.000274179643727748,0.000253847161285392,0.000212270241136822,0.000239911124222575,0.000248663175896807,0.000244690260911469,0.000249069170233343,0.000229157765550897,0.000244396322578386,0.000212540571947592,0.000239192918016334,0.00021787596418278,0.000243225517198994,0.000218286045804112,0.000219579826402481,0.000273023002271539,0.000234646457929128,0.000207193549371458,0.000339617598475683,0.000212023415513997,0.000205453657732643,0.000222843285138721,0.000249026788205095,0.00021545616949353,0.000223403209197832,0.000265305764768331,0.000224073149101121,0.000215139209777159,0.000194879985165801,0.000251915040402737,0.000231121976267714,0.000195918791987142,0.000229060404142338,0.000263583204400718,0.000209421333769108,0.000261264889016453,0.000197641776325304,0.00022693687902092,0.000185278474811983
K01958,1.20233486046914e-05,3.87578708771099e-05,7.53862748868258e-05,6.81975205176527e-05,3.8410611712972e-05,4.82811594050871e-05,7.54489413584468e-05,3.85005145241141e-05,5.25989778660518e-05,5.43510640477221e-05,1.93582599377248e-05,8.49448937736757e-06,3.9209136294934e-05,4.99800381237955e-05,3.10284819514526e-05,2.43507510904051e-05,5.96406578800151e-05,4.45637876410259e-05,7.6824640140319e-05,3.33399228586985e-05,6.03258510476007e-05,3.39561444293607e-05,0.0001304520195265,1.65326959107951e-05,8.8414470897723e-06,1.80843848077736e-05,2.11428006043656e-05,5.17447710056111e-05,4.11184993978665e-05,1.34935966227015e-05,5.17232919971928e-05,4.68862630520116e-05,2.31308235078552e-05,3.03881046926948e-05,3.56394247912677e-05,3.7405277481073e-05,3.12491259593714e-05,2.98200523835776e-05,4.83884138438832e-05,9.17677462835533e-05,3.84035036284884e-05,2.6104186680979e-05,4.90487699904335e-05,3.94588296706977e-05,5.81924266081043e-05,5.70010188628171e-05,5.48655792647415e-05,7.91923741466904e-05,4.14761671258213e-05,5.14820463694587e-05
K01960,0.000552682940221375,0.000379577925092338,0.000397831632496743,0.000263165892448039,0.000310715923271189,0.000580890222353112,0.000499805289426642,0.000510553709813183,0.00029808096173449,0.000349258965359359,0.000327529987093309,0.000463006176835639,0.000239572055037348,0.000332321072413984,0.000469864533619675,0.00032804416313183,0.000357149068921555,0.000343109959262451,0.000393689110439328,0.000461031800064309,0.00037322840746131,0.000488426417165991,0.00030035643232201,0.000230774061885287,7.38122283626531e-05,0.0003187587340634,0.000328335963474303,0.000474128571509917,0.000272961959473855,0.000354677449264167,0.000412291387838597,0.000527814146064953,0.000310579600557872,0.000406817744796304,0.00047357570973547,0.000458709530926399,0.000342723241625643,0.000384811601676213,0.000468977940977341,0.000524401291244554,0.000296881149148813,0.000241547433569551,0.000429541146592465,0.000361663013858083,0.000449115842578707,0.000515363619520551,0.000258209875502567,0.000540661443452047,0.000222276661175487,0.000610252458043147
K01961,0.000275987632432701,0.000102294271683731,0.000248884787416417,0.000200619156019992,0.000119225997389831,0.000338430731850789,0.000258700467639765,0.000339653783770005,0.000214200873486956,0.000200078883151314,0.00026115136944697,0.000261833447312823,6.4531577057434e-05,0.000127598690354396,0.000243511152135436,7.80524046631137e-05,0.000168622644385818,9.92544635465102e-05,0.000201404063777239,0.000191619738804168,0.000186345813264711,0.000246962844892816,0.000201925295231339,5.33423669682705e-05,0.000190488691776197,6.07786880681631e-05,6.22212336401567e-05,0.000257590987783313,0.000154477391853968,0.000184344344771293,0.000244969860535297,0.000312150335589546,0.000101489497294255,0.000270622378633637,0.000239531723415464,0.000212833374238124,8.14108772752312e-05,8.42307819286317e-05,0.000265090709827904,0.000302149536219297,0.000219385104415278,0.000151048058145216,0.000256772177778419,0.000191695935459421,0.00023642268376598,0.000225321866848924,9.97599027348302e-05,0.000311621067361444,6.42971332519787e-05,0.000269952617795047
K01962,5.12589390579683e-05,5.24512722258589e-05,0.00010090527118362,0.00017106595693322,7.04017035286144e-05,5.52834816811809e-05,6.85899757880611e-05,8.05149420708483e-05,0.000151002315940276,9.56567996954834e-05,0.000159909115146723,0.000127830444984771,9.65218271493723e-05,4.81299312226044e-05,7.05114770528176e-05,2.80931717265908e-05,7.33833411821788e-05,3.32121792309987e-05,6.96618769156211e-05,3.82217081770225e-05,6.34527253477381e-05,7.81599363036127e-05,6.87074214334781e-05,3.69186479812849e-05,0.000154655224960852,3.73178743318201e-05,3.6610218669505e-05,3.83363110939553e-05,0.000117334036664547,8.08161810967077e-05,9.65208181154597e-05,6.38676485133023e-05,2.26249032157406e-05,0.000145293826325189,0.000101814305344567,7.75514690947725e-05,5.36228792313927e-05,5.78373148170269e-05,5.49043509818269e-05,2.76620860780508e-05,0.0001171304966178,0.000150934051198949,9.34775583528519e-05,9.05272834728908e-05,5.2498706599757e-05,3.36912764170744e-05,0.00012294677491136,3.25477865068343e-05,6.44512346766221e-05,2.73491445493876e-05
K01963,2.27772866683876e-05,3.72670894492833e-05,6.60665629077885e-05,8.21544975556466e-05,3.59784767570642e-05,4.48983750721449e-05,3.81034637378846e-05,3.43216256215806e-05,6.3682531037311e-05,6.83442251720694e-05,4.81892504828549e-05,1.72191337701974e-05,2.3224463788821e-05,3.15870333044942e-05,4.80788936039051e-05,1.14883208419464e-05,4.74166427405223e-05,2.11396141102069e-05,4.36445190404514e-05,2.10128198354141e-05,2.56907577535705e-05,4.5232068601325e-05,3.64470862175786e-05,2.00910587303394e-05,0.000122955276336633,1.77387828269337e-05,2.01130309121184e-05,1.77455388794122e-05,5.32792940419533e-05,3.19733655066528e-05,5.36950241543337e-05,4.45898070261329e-05,1.77424015780309e-05,9.49684027240979e-05,4.31085353206944e-05,3.0088059051e-05,2.58822935607353e-05,2.39697388125885e-05,3.27301407013523e-05,1.25804135318127e-05,7.83603425238639e-05,8.46615160921686e-05,3.17660032407099e-05,5.49699500478483e-05,2.90452064336698e-05,1.97798112853647e-05,3.63041580188436e-05,1.45999660196847e-05,3.60957091621913e-05,1.08336712056574e-05
K01965,3.70490557403936e-06,3.39237864999519e-06,0,1.53883441223503e-05,4.6614445806835e-05,1.54365938337892e-05,2.24028035963814e-05,4.16684534771024e-06,9.57531766033545e-06,2.10069801223475e-05,2.0749297612824e-06,4.63834299213173e-07,8.48831366153574e-05,5.29109885989496e-05,1.82266152997521e-05,0.000112697150127042,2.35707281716049e-05,0.000103252418785651,1.70185368667606e-05,4.98930704758338e-05,1.91860622043077e-05,8.76791308296479e-06,1.04634115148957e-05,0.000133681934346906,6.10902050232636e-07,0.000133797880066416,0.000111600073532386,5.25210565203912e-05,4.28903026669348e-05,2.94734961765361e-06,1.46936307085469e-05,1.62188190961686e-05,9.69011336716977e-05,6.59602025341599e-06,1.35165380742822e-05,2.03988782478065e-05,5.40860714625503e-05,0.000104982291211127,1.47271111430788e-05,1.76962308467918e-05,1.69833216330278e-05,5.84080807334814e-05,1.39608993883106e-05,1.70026612392761e-05,3.44719292438755e-05,1.93325445360852e-05,5.06849698213092e-05,1.28781534424485e-05,8.25065362918541e-05,5.39549504639431e-06
K01966,0.000418591905025842,0.000381307716721849,0.000384197528265233,0.000336618096478569,0.000259619613041229,0.000439917060219513,0.000410830303746244,0.000398546039294185,0.000301905634353414,0.000335820358593295,0.000336550793227594,0.000399866943848553,0.000282073911446298,0.000314256585498219,0.000365839368706826,0.000299287768429701,0.000327756926034104,0.000281543812140686,0.000361237990926685,0.000380183222557652,0.000344204969175374,0.000353839914644169,0.000349911367243826,0.00026968546432926,8.94869717847484e-05,0.000306500711007401,0.00031730191929986,0.000414773532923034,0.000272605242796162,0.000378377283670855,0.000351837974983127,0.000417628003718011,0.000245126259782242,0.000380422828010572,0.000371225878727755,0.000373513997112616,0.000324774063657446,0.000383400251117539,0.000408688075456703,0.000477411174798306,0.000330583165871054,0.000273435515447699,0.000379276883832469,0.00031512470440906,0.000391777553593592,0.000413102454780705,0.000289165747600243,0.000475161177878726,0.000234435456446365,0.000399585452269412
K01968,0.000152013618098042,7.05700099623677e-05,2.29413732133884e-05,3.71137879367564e-05,3.77132001584233e-05,0.000116393726651179,8.29258264619906e-05,9.75115838058648e-05,5.39413135869674e-05,6.92295485230832e-05,4.04040822606094e-05,8.11044192190088e-05,7.63958118821001e-06,4.6561203293018e-05,0.000122191876943498,3.29826025777948e-05,5.91841181005078e-05,1.37515154933522e-05,4.30034533174372e-05,8.68300891469392e-05,8.11676825563482e-05,0.00011046237781269,1.87685387137151e-05,1.37766004112694e-05,4.88433055332955e-06,1.42808536132717e-05,1.38624358896464e-05,4.55723395295421e-05,3.89621615044369e-05,6.5694476411652e-05,7.79359865972309e-05,7.5793565999983e-05,2.59736825063232e-05,9.88525475058208e-05,0.000130829640958413,0.000104858963247368,6.23532511533721e-05,1.64335720349619e-05,7.76488175258674e-05,8.68252721087354e-05,4.46009643081507e-05,2.2489780141012e-05,5.62583672782861e-05,8.37889220413724e-05,7.33793174829468e-05,0.000105225323228678,7.7672027898222e-06,7.63631559658655e-05,8.36856200316664e-06,0.000133211702200049
K01989,3.88456535489407e-05,9.34844589336903e-05,0.000147612883382042,0.00026465624376876,0.00015003004740078,9.5527897951445e-05,0.000102324094112427,0.000138093059019353,0.000245466837176583,0.000156535521692335,0.000150059671284591,0.000163171303144087,0.00014552291623201,9.0806652270793e-05,0.000133323270810362,5.15260231233478e-05,0.000178176001624928,0.000137109722055369,9.73370482207506e-05,5.09378083483908e-05,0.000109610514125042,0.000119731445212865,0.000142329665383684,5.0796417621961e-05,0.000103899467336338,5.2491861223777e-05,4.25531365708136e-05,5.96430789985368e-05,0.000135407043915023,0.000101814485973813,0.000121646579480529,7.25957686446848e-05,6.016337056301e-05,0.000139612424819806,8.4728943335818e-05,9.24261797395504e-05,9.03191126699961e-05,9.55069970344343e-05,8.18360787426746e-05,4.34270817520537e-05,0.000182726541857823,0.000138657648580136,0.000112913224089772,0.000108871005185996,6.34304383499163e-05,4.93275323433619e-05,0.000217856029856471,4.49079811411711e-05,0.000172907650698957,4.63712760046756e-05
K01990,0.00101248004634023,0.000667733562967748,0.000872510247718059,0.0014122668008012,0.000960963998599368,0.00105633677839497,0.00101661782169891,0.000916449241108698,0.00108108464004409,0.00108161252665296,0.00148402896832812,0.00115588393248949,0.000817638259184274,0.000760482308070275,0.000957670040922308,0.00059741850806999,0.000871875741711544,0.000720442604935832,0.0009874557892709,0.000834729615339911,0.000916204110043501,0.00105650066302785,0.00102618895904087,0.000642812943708292,0.000410179203434955,0.000578246736178803,0.00054139028879873,0.000844054601169573,0.000980737746257624,0.000668752131106813,0.000937029245103023,0.000966227880807697,0.00065308564850694,0.00119445089795484,0.000918730527851113,0.000925173559944947,0.00057579660470537,0.000646230517595654,0.000879689904129938,0.00101279472243988,0.00121053597536298,0.000907838462959554,0.000950477001084183,0.000831143515340491,0.000943905522811802,0.000716130526827462,0.000853968166942895,0.000955263441660729,0.000672266359936467,0.000852081637486169
K01992,0.000557586525863229,0.000394150403385206,0.000741022955936899,0.000749658105751467,0.000759672018037998,0.000815867623922949,0.000780579954071556,0.000659951392238253,0.000728508305885538,0.000736505475298793,0.000720730449036721,0.00049205090068812,0.00035148690438422,0.000414277183161729,0.000627858066785168,0.000279088664712201,0.000661193619105048,0.000258086687886903,0.000885619848755528,0.000441584917547656,0.000732803963416167,0.000561509376855121,0.000801335807331451,0.000138338064090142,0.000428586017379043,0.000331732485618934,0.000388527370969491,0.000607894468722792,0.000633964199717473,0.000400433248117782,0.000697725981729974,0.000751178410521529,0.000236853758750949,0.00077897273954451,0.000681938585215994,0.000684015358605507,0.000356832772850535,0.000444518916436213,0.000674533187908169,0.000907833561310002,0.000787984287539239,0.000588552505911763,0.000752720865998316,0.000621419959122962,0.000916995014420202,0.000558813224916323,0.000460812895280911,0.000783232555950154,0.000360207613111049,0.000670131594335759
K01995,4.37512024808215e-05,7.68747185238342e-05,0.000198648950418723,0.000119547042870992,0.000148968107700602,5.92508517630677e-05,7.02477863862945e-05,5.82153903234232e-05,0.000154578199037347,0.000151616502892453,0.000148702732656402,8.44599224494223e-05,0.000112152332546233,5.65679104772626e-05,0.000107156207691534,3.23277793217753e-05,0.000159255394956548,8.66872036463839e-05,0.000100030061148375,4.07999599368995e-05,8.78587902337465e-05,5.87271610799841e-05,0.000132678537846987,4.07442237296307e-05,0.000153533130136024,4.3547273642946e-05,3.86408644640272e-05,3.89722008371014e-05,0.000155514595365383,7.16586129589793e-05,8.51102568123034e-05,3.57424721515036e-05,2.89603984518896e-05,0.000112669269907284,6.58881475270094e-05,6.09689968188831e-05,6.27659442135696e-05,4.88315950872031e-05,6.64701643069104e-05,2.83986312767001e-05,0.000171063405176665,0.000136086841122479,8.46592231119082e-05,8.95067318400085e-05,4.40534497898798e-05,4.42856759417268e-05,0.000133599090424746,4.53466334969886e-05,0.000153709780584825,4.15624145522769e-05
K01996,4.2025559666703e-05,6.73037786353664e-05,0.000170430267400948,0.000120487692218332,0.000140934242290883,5.64153340811011e-05,6.82069531643587e-05,5.45833169507584e-05,0.000131439499824047,0.0001483121082904,0.000122634644121037,7.93073049433698e-05,0.000105727578299818,5.3560660996131e-05,0.000102684200568483,3.0323075100437e-05,0.000148644869931821,8.64903886216876e-05,9.55305169119126e-05,3.96269763311126e-05,8.14235531693916e-05,5.96511377612158e-05,0.000131494107355409,3.23618505723704e-05,0.000125900073074785,4.13212695169739e-05,3.75812222674399e-05,3.65367569767358e-05,0.000157944891058848,7.56676415171936e-05,6.67409508124536e-05,3.14632713909426e-05,2.69275223354404e-05,0.000109138121753995,6.43046579301216e-05,5.89341455645677e-05,6.087871645984e-05,4.56790821720825e-05,5.55679316817174e-05,2.40324830697639e-05,0.000159941944444704,0.000119455651481329,7.20576700135216e-05,7.32828543712166e-05,4.02242976994359e-05,3.92334390518165e-05,0.000139620429347018,4.40527865154883e-05,0.000142311505807618,3.22144802221708e-05
K01997,3.79772791769662e-05,7.08328460314148e-05,0.000148068767380972,0.000122610042731189,0.00015009855300983,6.69467850278978e-05,7.37665027818805e-05,6.01290172529227e-05,0.000138137022061148,0.000161950359581193,0.000104995489787918,7.81584760350832e-05,0.000108440972559087,5.72882100516883e-05,0.000108148713557665,2.79022871836381e-05,0.000155988257821925,8.70777387678854e-05,9.75979246942086e-05,3.36170730784693e-05,7.7592314649455e-05,5.86359492645636e-05,0.000130847795518288,3.25577822078477e-05,0.000120569844314861,4.76339923529072e-05,3.41175182028784e-05,3.91862430207068e-05,0.000154596062572035,6.80880942492006e-05,7.83437465215586e-05,2.88261673494028e-05,2.92480905253559e-05,0.000110480693836491,6.84342024587347e-05,5.75690659165147e-05,6.16515183087907e-05,5.12969661188367e-05,5.82834140792265e-05,2.34520172330798e-05,0.000170623221975101,0.000120029950980815,7.96345974042542e-05,8.34805454987687e-05,3.78459425866479e-05,3.93012050919269e-05,0.000129295048394496,4.32410710887004e-05,0.000164703751726572,3.79087508057549e-05
