40807,2019-01-26 15:46:32,2,伊人在水6666,保密,3,改革春风吹满地！,0
40806,2019-01-26 15:45:02,22,caoyicheng,男,3,2019年1月24日8点11分49秒，必将是见证历史的一刻！改革春风吹满地和我是papi酱播放量都为2338.7万，我是papi酱保持的纪录已被打破，一代传奇落下帷幕，将新的播放第一的使命传递给了改革春风吹满地，改革春风吹满地成为名副其实的镇站之宝!详细内容可见av41588766。。。,0
40805,2019-01-26 15:43:52,0,胖仙的香油,保密,2,百万粉丝助攻,0
40804,2019-01-26 15:43:10,4,InvictusGaming牛逼,保密,3,现在前面就剩下一个广告了,0
40803,2019-01-26 15:36:34,10,likedsf,保密,3,这个播放量犹如指数函数 瞬间爆炸!,0
40802,2019-01-26 15:35:18,8,勿视人非,保密,4,先定个小目标，播他个2500w[蛆音娘_卖萌],2
40801,2019-01-26 15:31:54,3,秣陵川,保密,4,当时赵本山没在上春晚，我还可以，但是后来宋团也不来了，我过年就等他俩还没了。就不看了。,0
40800,2019-01-26 15:30:51,0,鎡沐凯,保密,3,有毒(〃Ｕ∀Ｕ)┌iiii┐ʜʙ,0
40799,2019-01-26 15:27:51,0,雨后_晨曦,男,3,求字体,0
40797,2019-01-26 15:21:35,0,青铜白银村村长,男,4,av41735369【面筋哥】Lemo 我的烤面筋，可真带劲，融化了你的心,0
40796,2019-01-26 15:21:01,1,KKEVInhe,保密,3,超过了！,0
40795,2019-01-26 15:19:58,1,小风潇潇,保密,4,2500w助攻,0
40794,2019-01-26 15:18:44,3,咬了舌头怎么办,保密,4,超过虎因别克就靠你了(=・ω・=),1
40791,2019-01-26 15:16:45,1,柠檬欣哦,保密,2,哈哈哈,0
40790,2019-01-26 15:13:27,1,薇尔莉特v伊芙加登,女,4,超过papi酱了,0
40789,2019-01-26 15:12:29,1,换个昵称换个运气,保密,5,吹满地！,0
40788,2019-01-26 15:10:23,1,闪电君丶,保密,5,厉害了,0
40787,2019-01-26 15:08:53,3,鱼子槲叶,保密,2,播放量怎么少了？？？？？？？？,2
40786,2019-01-26 15:08:18,3,丨青争丨,男,5,大家在混剪版里加入一个av41578588调教咖啡厅版吧感谢(´；ω；`),0
40785,2019-01-26 15:06:25,1,1阿塔尼斯1,保密,2,逆袭了,0
40783,2019-01-26 15:03:24,1,软孜得Ronze啧,男,4,希望大家也关注一下鬼畜本家 疯猴也是一个人才 简介里有av号,0
40782,2019-01-26 15:01:25,5,是慕羽不是木鱼,男,4,超过了papi酱(°∀°)ﾉ这热度停不下来了,0
40781,2019-01-26 14:57:47,3,八卦队长-啊qiu,保密,3,“纵观世界风云，风景这边更好”。我为我是中国人而骄傲！,0
40780,2019-01-26 14:57:17,1,晴初赦羽,保密,3,"每日快乐之源
留名ヽ(ﾟ∀ﾟ)ﾉ",0
40779,2019-01-26 14:56:09,0,细水长流Rush,女,4,每天一刷，打卡,0
40778,2019-01-26 14:54:24,3,Surprise轰轰轰,男,3,带起了一代风潮[小电视_赞][小电视_赞],0
40777,2019-01-26 14:52:10,3,DONGHAE-EUNHYUK,女,3,没事不开心就来看看,0
40775,2019-01-26 14:51:05,4,广东话叫龍仔,男,5,今晚金奖?,0
40773,2019-01-26 14:49:37,1,FRostZone,男,4,早上2389现在2412了[小电视_赞],0
40772,2019-01-26 14:44:52,4,良人未还,保密,3,几分钟2411.7变2412，魔鬼,0
40771,2019-01-26 14:44:40,3,冬元Silently,保密,4,希望春节前能突破三千万的播放量(･∀･),0
40770,2019-01-26 14:44:30,1,闲鱼想上热评,男,3,投币上限是什么鬼,1
40769,2019-01-26 14:43:03,1,第六硬币,男,4,镇站之宝,0
40767,2019-01-26 14:34:52,33,GZEZ-WPSO,女,2,"念诗之王/改革春风吹满地
合集v5.1 更新至2018/1/22 
初版由@GZEZ-WPSO 整理 由各热心网友共同补充
av18521530本家
av19390801原版
【乐器】
av37550148二胡版
av38787790计算器版
av37814739古筝版
av37500410电吉他版
av39579668钢琴版
av38275710笛子版
av37883690唢呐版
av38622329葫芦丝版
av39921232小提琴版
av38942954琵琶版
av40926732阿卡贝拉版
【语言】
av40423488日语填词版
av40672186英语填词版
av41008510俄语填词版
av40802355粤语填词版
av41076979德语填词版
av41137321韩语翻唱版
av41213189念诗女王版
av39937143宋丹丹口音版
av41229079贵州方言版
av41233132四川方言版
【混剪】
av38769543猫和老鼠版
av40031051喜羊羊版
av39146467熊出没版
av38754365章鱼哥版
av39391636佩奇版
av39787887妖王版
av38829614成龙版
av40368922狐妖版
av39312110从零开始的异世界版
av40642891柯南版1
av40359141柯南版2
av38447283柯南版3
av40210626刀剑神域版
av38491246小林家的龙女仆版
av39707377埃罗芒阿老师版
av38583383刺客伍六七版
av39487085明星大侦探
av40452583火影版1
av40222200火影版2
av37717567火影版3
av39459059火影版4
av38790762约会大作战版
av37736499魔禁超炮版
av40134217家庭教师版
av40194148海贼版1
av38166096海贼版2
av39228264小埋版
av39924036一人之下版
av39504119坂本版
av39769312你的名字版
（收集不易 欢迎补充与转发 如有刷屏请见谅）
（1/4页）接下文↓",7
40766,2019-01-26 14:27:30,4,_白行简,女,4,不好听，也就听了几十来遍,0
40765,2019-01-26 14:23:45,1,_白行简,女,4,母猪的产后护理哈哈哈,0
40764,2019-01-26 14:23:44,1,池袋最强干架傀儡,保密,4,素质三连,0
40763,2019-01-26 14:22:29,1,绫波丽love,男,3,第一的是个广告,1
40762,2019-01-26 14:20:43,7,干物叟-老蛤,保密,4,第一的别急，还差一个3kw的篮球,0
40761,2019-01-26 14:20:38,1,是陈橙橙啊_,男,3,第一惹╮(￣▽￣)╭,0
40760,2019-01-26 14:18:23,1,尤长靖吃不胖,保密,3,我来啦,0
40759,2019-01-26 14:16:05,1,俯仰之间为陈迹,保密,3,我来啦,0
40758,2019-01-26 14:13:28,0,雕老贼,男,4,"有人说网络使人失忆
（￣▽￣）老雕在此邀请大家进行一个挑战
关注一下我，然后在明天取消关注
我想看看我会新增多少粉丝",0
40757,2019-01-26 14:13:24,3,楚墨莲,保密,3,永远都有人系列,0
40756,2019-01-26 14:13:23,3,樱满真名樱满集,女,5,哈哈哈哈哈哈哈哈我又来了，这个视频根本停不下来哈哈哈哈哈哈哈哈,0
40755,2019-01-26 14:10:28,2,猫不橘,保密,4,播放咋还没上亿？,0
40753,2019-01-26 14:03:03,1,少君倾酒-,保密,3,hhhhhhhh,0
40752,2019-01-26 14:01:02,3,独秀之魂一号,保密,3,不打针不吃药，坐这就是把你绕，用谈话的方式忽悠那叫话疗,0
40751,2019-01-26 14:00:20,3,当场硬核去世,保密,3,改，改革春风吹满地！！,0
40750,2019-01-26 13:56:49,12,腐女云御姬,女,3,这评论堪比一部番的评论,0
40749,2019-01-26 13:56:11,6,初春和景明,男,4,24100000/1000*3=72300元,7
40748,2019-01-26 13:55:23,0,盒子里的小果长优,女,4,这BGM是啥谁知道....,1
40747,2019-01-26 13:54:19,3,你可能有猫饼,保密,5,小可儿最初是一个cv（￣▽￣）,0
40746,2019-01-26 13:50:49,0,容少どくやく,男,5,【英雄联盟/CG混剪】当改革春风吹到了召唤师峡谷 av41466039,0
40745,2019-01-26 13:50:33,1,豆腐的妹妹豆花,女,3,卧槽，全站第一了,0
40744,2019-01-26 13:50:05,1,半夏晴空,女,5,镇站之宝！,0
40743,2019-01-26 13:47:05,1,吟短歌以抚长风,保密,4,(°∀°)ﾉ,0
40742,2019-01-26 13:45:46,4,华夏508龙,保密,3,现在是不是播放量最多的了？,5
40741,2019-01-26 13:45:36,4,多彳亍,男,2,助攻+1,0
40740,2019-01-26 13:44:51,3,华夏508龙,保密,3,无敌了。。。。,0
40739,2019-01-26 13:43:07,5,芸未散雨未歇,女,2,厉害,0
40738,2019-01-26 13:41:54,4,七色谱,男,5,(｀・ω・´),0
40737,2019-01-26 13:38:57,3,轻写流云时雨,保密,4,超越papi酱了,0
40736,2019-01-26 13:38:21,6,大师兄是我,保密,4,感谢小可儿，我又去找本山大叔的小品看了，特别怀念本山大叔上春晚那些年,0
40735,2019-01-26 13:28:43,2,Avarice_xo,女,4,弹幕是被清过了吗？少了太多了吧,2
40734,2019-01-26 13:22:51,5,风花岚月,男,5,厉害,0
40733,2019-01-26 13:22:19,9,破晓诡光,男,4,看了a路人的现在满脑子都是 stfu,0
40732,2019-01-26 13:20:48,3,鹥册的,女,4,停不下来(=・ω・=),0
40731,2019-01-26 13:18:07,6,_夏目sama_,保密,5,2500w助攻[洛天依_打尻],0
40730,2019-01-26 13:17:03,3,double道道,女,4,3000w助攻,0
40729,2019-01-26 13:16:55,3,非墨，遗千年,女,3,根本停不下来,0
40728,2019-01-26 13:11:21,7,我肚子上有肉,男,5,我在家里给爸妈投屏鬼畜。,0
40727,2019-01-26 13:07:36,12,迷鹿君の,保密,4,一天几十万，你们是魔鬼吗？,0
40726,2019-01-26 13:04:35,9,六等星の距离,男,6,3000W助攻+1,0
40725,2019-01-26 13:03:20,2,时间丶穹,女,4,。聚聚一样一样,0
40724,2019-01-26 13:03:16,6,d_DBZ,男,3,隔壁白鼠的人真是服了，我就说了一句无聊那么多人喷我，还说我不尊重他的劳动成果滚回快手什么的，我真服了，我就说了一句无聊就是不尊重吗，我不爱看就是快手的水军?,16
40723,2019-01-26 13:03:15,1,没有网名的小朋友哎,保密,3,不就是硬币吗，给你给你,0
40722,2019-01-26 13:03:09,2,绫波丽love,男,3,。。？~。，~,0
40721,2019-01-26 13:03:04,2,蜡笔小新来也,男,4,已经b站第一了。,0
40720,2019-01-26 13:01:10,12,tmt嘎,保密,3,语文期末考试作文主题是改革开放40周年，我tm从写第一个字开始脑子里就一直在响改革春风吹满地,0
40719,2019-01-26 13:00:00,3,77777_Xtreme,保密,3,第一辣(=・ω・=),0
40718,2019-01-26 12:59:53,2,看见我要提醒我去复习,女,3,卧槽，刚才2405，过了几分钟再看2407了，牛啤！,5
40717,2019-01-26 12:58:36,10,炼桐忽某人,男,3,恭喜拿下全站第一,1
40716,2019-01-26 12:58:25,1,最少六个字,男,5,助攻3000W(=・ω・=)顺便蹭一波热度。用【改革春风吹满地】打开动画av38622052（￣▽￣）用【改革春风吹满地】打开新番av41196233,0
40715,2019-01-26 12:58:12,3,夏至想要只山居,女,3,冲3000万！(°∀°)ﾉ,0
40714,2019-01-26 12:54:11,3,_PinkPie_,女,2,走不出去了233,0
40713,2019-01-26 12:54:03,1,性感王境泽在线吃饭,保密,5,镇站之宝,0
40712,2019-01-26 12:51:19,3,俯瞰地球人,保密,4,这播放量，我的天，,2
40710,2019-01-26 12:48:54,4,离陌グ,男,3,等你3000万播放量～(￣3￣),0
40709,2019-01-26 12:48:04,1,SCP_173酱,男,3,中毒了,0
40708,2019-01-26 12:38:38,2,嵩-诸葛老贼,保密,4,自从被室友放了这首歌之后，每天都要听两三遍，被洗脑了！！,0
40707,2019-01-26 12:34:53,0,假面骑士京骑,男,4,@母猪的产后护理,0
40706,2019-01-26 12:34:38,0,假面骑士京骑,男,4,各个视频APP合作带火,0
40705,2019-01-26 12:31:20,5,想当你的皮卡丘,保密,3,冲击3000万,0
40704,2019-01-26 12:30:51,12,想当你的皮卡丘,保密,3,今年的春晚有卡路里，taofe男孩又上了....我...,12
40703,2019-01-26 12:25:03,6,梓塘er,保密,3,年前3000w预订,0
40702,2019-01-26 12:23:35,1,看见我要提醒我去复习,女,3,改革春风吹满地～春风吹满地吹满地,0
40701,2019-01-26 12:22:43,1,DL萧敖君,男,4,已获取up主同意投放链接，传送门av40813440，求观看(´；ω；`),0
40700,2019-01-26 12:15:35,2,鱼干酱_,保密,3,谢谢本山大叔！！,0
40699,2019-01-26 12:13:38,19,鱼干酱_,保密,3,"期末考前几天许愿排名进到300前
结果昨天成绩出来
我刚好第300？！",6
40697,2019-01-26 12:09:05,13,绘里才不是傲娇呢,男,5,B站的人真是比以前多多了，一年2000多万播放，以前那些几年的精品有的还不到这个数。,2
40696,2019-01-26 12:03:10,4,母猪养殖大户,保密,2,av41213189情侣版(=・ω・=),0
40695,2019-01-26 11:59:40,1,蓝涣入室大弟子蓝精灵,保密,5,b,0
40694,2019-01-26 11:59:23,7,虎牙TV錵椒,男,2,2400w了已经，加油，冲击3000w。,0
40693,2019-01-26 11:58:28,8,UP主已被吾烧死,保密,4,"本来我昨天是想听这个谋福
结果我今天早上考试不但凉凉，我一有不会的题脑子就开始回放这个",2
40692,2019-01-26 11:56:25,4,Yukoro,女,5,恭喜鬼畜第一~,0
40690,2019-01-26 11:54:38,1,小风1756,保密,5,小可儿b[小电视_赞],0
40689,2019-01-26 11:50:55,1,-百无禁忌_,保密,4,一秒多少评论啊哈哈哈哈哈哈,0
40688,2019-01-26 11:49:59,1,就叫蓝颜吧,男,4,3000冲鸭,0
40687,2019-01-26 11:48:53,1,天灵合一,男,3,真的流批,0
40686,2019-01-26 11:47:38,10,在下兵藤一诚有何贵干,男,3,一个月前我说念诗之王会在一个月后成为鬼畜视频播放量第一他不信，我告诉他我的预感没错过，错了我给你打100个巴掌...emmmmm现在我手好疼...,0
40685,2019-01-26 11:47:31,2,高一mi,男,4,恭喜b站单视频第一(°∀°)ﾉ,0
40684,2019-01-26 11:46:30,7,失足少女京京子QAQ,保密,4,up主辛苦了 我们一模考试作文主题是改革，哈哈 我开头结尾都引用了歌词 QAQ,1
40683,2019-01-26 11:46:19,4,剑ぶ逍遥,保密,4,还有潜力，可以再来几百万,0
40682,2019-01-26 11:45:56,4,終わりの花火,男,4,"b站第一的那个看看官方广告的播放量
充其量也就是个第二而已（叉腰）",1
40681,2019-01-26 11:45:39,2,true_Jfans,男,2,好喜感～,0
40680,2019-01-26 11:43:19,2,隔壁守规矩小孩,保密,4,B站第一了！！！,0
40679,2019-01-26 11:36:45,2,Vikor2017,男,4,朝着三千万进发吧！,0
40678,2019-01-26 11:36:15,8,天才少年浅暮,男,4,18年投稿，19年火,1
40677,2019-01-26 11:32:26,3,屠麟傲血,男,4,3小时5万播放，飞速啊,0
40676,2019-01-26 11:29:29,2,北笙-铃音,女,2,感谢本山大爷让我考级部第一,0
40675,2019-01-26 11:27:06,11,失踪的充电蜗牛,保密,3,"一天上课，我们老师给我们扯了一句：“改革春风吹满地。。。”
之后他唱起来了Σ( ￣□￣||)",0
40674,2019-01-26 11:26:46,3,WhalienKay7,女,4,av41664520  这是刚出冯巩版！大家快去支持一波哈哈哈,0
40673,2019-01-26 11:25:26,8,天奕君绝,保密,2,以后可以上亿！！！就等上春晚！！！,1
40671,2019-01-26 11:22:04,4,风吹裤裆哪个凉,男,3,向音乐区进发！,1
40670,2019-01-26 11:21:17,8,星期天发光的晴天,保密,3,卧槽 我还以为前不久刚出来的梗呢,0
40669,2019-01-26 11:18:51,4,otto电棍儿,保密,3,改革春风吹满地中国人民真争气,0
40668,2019-01-26 11:17:54,12,世界を救うの魔法少女,男,5,坐等3000W，年前差不多能到吧[2233娘_喝水],0
40667,2019-01-26 11:14:16,23,再次打破,男,3,"春晚文化浓缩起来就是小品文化，小品文化就是小品精神，读懂了小品就读懂了中国。
小品精神就是雅俗共赏、拼搏进取、不屈不挠、乐观向上。
我演赵本山，从他20岁到70岁，我太了解他了，他才是第一代小品演员。
一个民族没有自己的文化是可悲的，有了文化而不去传承是可耻的，像这样的经典小品，是绝不允许戏说恶搞的，要恶搞就去恶搞你爷爷奶奶，更有甚者，还做了鬼畜。弹幕里还在笑，我是笑不出来，眼泪在肚子里转。更有的作品，赵本山叫崔永元叫元元，宋丹丹叫赵本山叫山山，本来多合理的人物关系，给你们弄成了三角恋，男女不分，是非颠倒，有意思吗？
我还见过哪个版本里，赵本山谢幕的时候这样，“小崔，走！”路上就有小朋友问我，赵本山叔叔，你有几个女朋友啊？给小孩看这种东西的主创人员是要向全国人民谢罪的。
大家好，我是手游《本山轮回》的首席文化大使，一朝本山，一生本山，百般包袱样样有，坑蒙拐骗显神通，感受不一样的小品文化，我赵某等着你，各位注意，隔壁的《范伟打天下》存在盗号诈骗风险，请各位来我这体会纯正的健康游戏。",5
40666,2019-01-26 11:13:50,3,是个叹号,保密,2,2400+万了,0
40665,2019-01-26 11:13:24,4,散狐ww,女,5,没有本山大叔的春晚是莫得灵魂的,0
40664,2019-01-26 11:11:27,1,风云崛起CHY,男,4,开头也很魔性,0
40663,2019-01-26 11:09:31,1,c_sir,保密,5,66666666,0
40662,2019-01-26 11:09:14,2,濺子又,保密,3,满脑子都是改革春风,0
40661,2019-01-26 11:07:43,16,叶雨霁北,保密,5,这首歌太火了吧，放假回来发现，我们这里公交上的电视都被沦陷了，整天都在放这个233当时发现都懵逼了...,3
40660,2019-01-26 11:03:28,31,A5840,保密,3,"春晚文化浓缩起来就是小品文化，小品文化就是小品精神，读懂了小品就读懂了中国。
小品精神就是雅俗共赏、拼搏进取、不屈不挠、乐观向上。
我演赵本山，从他20岁到70岁，我太了解他了，他才是第一代小品演员。
一个民族没有自己的文化是可悲的，有了文化而不去传承是可耻的，像这样的经典小品，是绝不允许戏说恶搞的，要恶搞就去恶搞你爷爷奶奶，更有甚者，还做了鬼畜。弹幕里还在笑，我是笑不出来，眼泪在肚子里转。更有的作品，赵本山叫崔永元叫元元，宋丹丹叫赵本山叫山山，本来多合理的人物关系，给你们弄成了三角恋，男女不分，是非颠倒，有意思吗？
我还见过哪个版本里，赵本山谢幕的时候这样，“小崔，走！”路上就有小朋友问我，赵本山叔叔，你有几个女朋友啊？给小孩看这种东西的主创人员是要向全国人民谢罪的。
大家好，我是手游《本山轮回》的首席文化大使，一朝本山，一生本山，百般包袱样样有，坑蒙拐骗显神通，感受不一样的小品文化，我赵某等着你，各位注意，隔壁的《范伟打天下》存在盗号诈骗风险，请各位来我这体会纯正的健康游戏。",7
40659,2019-01-26 11:01:53,1,OMGZui,男,3,注入灵魂,0
40658,2019-01-26 10:59:57,2,aubja,男,4,全站播放最高了？(°∀°)ﾉ,6
40657,2019-01-26 10:59:09,0,吃火锅的川妹,男,4,这几周也太快了⑧。。上次才1600w。。,0
40656,2019-01-26 10:59:02,4,全球首付ATM,男,3,快手抖音已盗，UP主看着办吧！,0
40655,2019-01-26 10:55:32,3,一名沙雕醫療兵,保密,3,😂过了这么长时间才火爆 怕不是听过的人惊讶地发现自己被洗脑，一天不听浑身难受,0
40654,2019-01-26 10:53:25,0,我能用这张图做头像嘛,男,3,2403,0
40653,2019-01-26 10:53:10,3,一名沙雕醫療兵,保密,3,助力2500万👀,0
40652,2019-01-26 10:52:50,1,F汝为有缘人F,保密,2,啥都不说了 6666,0
40651,2019-01-26 10:52:17,2,欧尼酱灬轻丶,保密,4,虎克别因的视频受到危险了[2233娘_喝水],1
40650,2019-01-26 10:51:52,2,偏_执ya,女,3,"看到这个评论请把我拉出去!!!
改革春风吹满地～吹满地～",0
40649,2019-01-26 10:50:46,1,我冯阳,男,3,2400万助攻,0
40648,2019-01-26 10:45:59,3,无独有偶。,男,2,什么玩意……真好听，一天不听就浑身难受,0
40647,2019-01-26 10:39:44,2,19078677717_bili,保密,2,两千五百万助攻,0
40646,2019-01-26 10:38:50,12,梦见后半生,男,3,亲眼见证一部神作的的崛起，从30万到2300万,1
40644,2019-01-26 10:36:59,4,星魂的诡异花纹,保密,5,直奔3000万,0
40643,2019-01-26 10:36:25,2,冻干榴莲干,女,5,一天不听我浑身难受,0
40642,2019-01-26 10:36:18,2,凌动之光,男,4,40642,0
40641,2019-01-26 10:31:26,6,吾乃高哥,男,3,超过“我是papi酱”了!!!,2
40640,2019-01-26 10:29:40,0,雨木樨,男,5,2400万了这么快啊,0
40639,2019-01-26 10:25:28,2,爸八吧巴拔霸,男,3,还愿还愿，真考的不错,0
40638,2019-01-26 10:19:32,1,某偶像の一方通行,男,4,emm,0
40637,2019-01-26 10:19:27,0,想养一直喵的Mo,保密,4,简直了，顺溜～(￣▽￣～),0
40636,2019-01-26 10:15:32,1,夏沫メ烟雨,男,5,2400w,0
40635,2019-01-26 10:15:07,2,散打不累死他,男,3,完了，我考试的时候脑子里全是改革春风吹满地，前天晚上还和两个同学一人一句在那儿唱，我是不是没救了（￣▽￣）,0
40634,2019-01-26 10:13:17,1,Mr-宁龙,男,4,很🐂,0
40633,2019-01-26 10:02:09,1,喵猫两个字太少,男,3,简直酷毙了,0
40632,2019-01-26 10:01:04,3,uol年若,女,5,2500预订,1
40631,2019-01-26 10:00:52,4,perfectlyn,男,5,现在点击率最好的鬼畜了吧,0
40630,2019-01-26 09:57:32,10,皮皮鱼一枚,男,2,这首歌好像被我 妈 的那个广场舞网站盗了过去做成了舞蹈。。。,1
40629,2019-01-26 09:52:49,2,盛世美颜博格巴,男,3,改革春风把我灌醉了,0
40628,2019-01-26 09:51:37,0,一个大脸盆儿,女,4,连续榜首好久了(･∀･),0
40626,2019-01-26 09:48:49,0,要中奖啊,保密,4,牛逼,0
40625,2019-01-26 09:46:31,2,再次打破,男,3,几分钟2000播放，你们是魔鬼吗?,0
40624,2019-01-26 09:45:12,0,韦德之道9,保密,3,可怕的播放量,0
40623,2019-01-26 09:43:02,0,蝼蚁微观,女,4,太恐怖了，昨天自己的评价刷不出来_(:3」∠)_,1
40622,2019-01-26 09:41:02,2,敢森吗,男,4,2400w,0
40621,2019-01-26 09:38:38,1,再次打破,男,3,炸了?,0
40620,2019-01-26 09:37:59,3,king无尊,保密,3,鎮站之寶之一,0
40619,2019-01-26 09:37:14,3,king无尊,保密,3,刷爆他,0
40618,2019-01-26 09:35:11,1,戳爷啊戳爷,保密,3,已素质三连，好评！,0
40617,2019-01-26 09:32:52,1,85373325258_bili,保密,3,牛逼,0
40616,2019-01-26 09:32:50,6,梧桐笙笙,女,4,"弹幕被清了嘤嘤嘤
黄字文言文没了 我的弹幕也没了╮(╯▽╰)╭",0
40616,2019-01-26 09:32:50,6,梧桐笙笙,女,4,"弹幕被清了嘤嘤嘤
黄字文言文没了 我的弹幕也没了╮(╯▽╰)╭",0
40615,2019-01-26 09:30:39,2,社会利威尔,女,3,"昨天2200w,今天2400w,太捞了",0
40614,2019-01-26 09:30:06,0,出名刀的润土,保密,2,。。,0
40611,2019-01-26 09:25:55,4,一枚画手,男,5,这播放涨得真快,1
40610,2019-01-26 09:23:59,5,梦时星迁,男,4,连播7遍根本停不下来,0
40609,2019-01-26 09:23:17,6,梦时星迁,男,4,进站以来见过最多的播放量emmm……,8
40608,2019-01-26 09:23:10,2,辣条酱呀-,女,4,弹幕被清除好多,0
40607,2019-01-26 09:19:57,2,锦城花满,保密,4,明人不说暗话 小可儿牛逼,0
40606,2019-01-26 09:19:10,0,嗯么滴滴滴滴哒哒哒,保密,2,那个文言文什么啊？我现在翻弹幕都看不到了,0
40605,2019-01-26 09:18:51,1,Viola是仙女本人,女,4,哇！！,0
40604,2019-01-26 09:18:39,1,16bitガール狂三,男,4,万恶之源,0
40603,2019-01-26 09:18:17,3,大波列颠QAQ,男,4,凌晨一点半，正准备看汉卿视频的我突然看到加载失败，一脸蒙蔽,0
40602,2019-01-26 09:18:07,1,会喊陸陸陸的咸鱼,保密,4,so iubi   so iubi,0
40601,2019-01-26 09:17:55,1,大佬是啥,保密,3,2400w!!!,0
40600,2019-01-26 09:12:53,1,光不会留下痕迹,男,4,2500w预定,0
40599,2019-01-26 09:08:13,2,想买三杯房的SS粉丝,男,3,2400万,0
40598,2019-01-26 09:08:11,1,光不会留下痕迹,男,4,2400w，b,0
40597,2019-01-26 09:07:03,1,彩虹色运气,保密,4,2400W……,0
40596,2019-01-26 09:06:39,1,我不是胖子TAT,男,3,2400W,0
40595,2019-01-26 09:06:38,1,昔日之忆,男,4,2400,0
40594,2019-01-26 09:05:18,1,薄荷味的猫--,女,3,2400w啦(°∀°)ﾉ,0
40593,2019-01-26 09:04:09,1,_吉恩,女,3,2400w,0
40592,2019-01-26 09:03:34,3,亚铁栗子,保密,4,2400w,0
40591,2019-01-26 09:03:13,2,要不随便起个名字吧,男,4,到了！2400万！,0
40590,2019-01-26 09:02:54,2,要不随便起个名字吧,男,4,(｀・ω・´)2400W助攻,0
40589,2019-01-26 09:00:22,3,我不是胖子TAT,男,3,2400W助攻！,0
40588,2019-01-26 08:59:25,0,迁小懿,男,3,站内播放量最高,1
40587,2019-01-26 08:57:20,4,上帝会带走的人,保密,3,2399.8万(°∀°)ﾉ,0
40586,2019-01-26 08:55:22,1,抠脚丫子猛闻,保密,3,去听分前再来一遍，保佑我过700分。,2
40585,2019-01-26 08:41:49,0,清风絮柳,男,5,现在满脑子都是这个[2233娘_大哭],0
40584,2019-01-26 08:35:32,0,元素大佬,保密,3,流批,0
40582,2019-01-26 08:24:27,3,-琅媛-,女,3,刚才我爸在我面前放这个( ´_ゝ｀),3
40581,2019-01-26 08:14:31,2,金坷垃金坷垃金坷垃1,男,5,98.6/100助攻,0
40580,2019-01-26 08:14:17,5,鱼子槲叶,保密,2,为什么那个文言文大佬的弹幕没了？,1
40579,2019-01-26 08:11:04,9,鱼子槲叶,保密,2,我记得我前两天看不商量还是2363万，今天一下子变成2399万，我的天呀，你们真的是人才。。,0
40577,2019-01-26 08:03:19,0,1哈妹仔1,女,4,up主六批嘿嘿嘿,0
40576,2019-01-26 07:59:43,0,巨大妇女昂,保密,5,突然爆火,0
40575,2019-01-26 07:53:09,0,半夏星花落,男,4,之前那个文言文的黄字怎么看不到了,1
40574,2019-01-26 07:50:55,0,说好不放手的,保密,4,(｀・ω・´),0
40573,2019-01-26 07:49:24,0,废柴无误,保密,3,我又回来了。。。,0
40571,2019-01-26 07:35:23,0,旭旭姥姥1818,男,2,2500w助攻,0
40570,2019-01-26 07:35:02,1,醉风,男,5,想起了上个千万级别的鬼畜歌曲应该算是白鼠做的papi酱吧,2
40569,2019-01-26 07:28:39,5,托比福克斯,男,3,这播放量，估计一个月后就可以赶上沪江网校的那个广告的播放量了,0
40568,2019-01-26 07:24:31,2,一城之管,男,5,真的太可怕了。这播放量。。,0
40567,2019-01-26 07:15:01,1,夕瑶歌尽y,保密,4,每日一刷[洛天依_打尻],0
40566,2019-01-26 07:07:08,2,20314589494_bili,保密,2,也就看了几十遍吧。。。,0
40565,2019-01-26 07:07:00,0,栗栗子耶,保密,4,～(￣▽￣～),0
40564,2019-01-26 07:04:01,1,曲一琦,女,3,好的,0
40563,2019-01-26 06:43:50,1,糣壣恡,女,2,人才！,0
40562,2019-01-26 05:59:06,12,兔梓嘤嘤,女,4,现在还有人不睡觉来看这个也是厉害,5
40561,2019-01-26 05:34:45,25,米丶夏,男,4,阿婆主，酷狗好多盗你音源还挂着原创的，有的改编的超难听还要收费，真的希望你能去交涉下，不希望你的劳动成果成就了那批抖音快手[小电视_哭泣],2
40560,2019-01-26 05:01:41,13,暗影蔽日·渡鸦吞天,男,5,2397.9W了,2
40559,2019-01-26 05:00:27,18,さゆみん,保密,5,半夜5点490人观看，1000条实时弹幕，可太秀了,2
40558,2019-01-26 05:00:20,2,-是小九吖,女,3,"我真的尽力了，天要亮了
我还能接着吸_(:3」∠)_",0
40557,2019-01-26 04:20:15,5,维多利加最棒,男,5,b站夜猫子,1
40556,2019-01-26 04:03:48,2,ちゃらんぽらん,保密,3,每天X遍,0
40555,2019-01-26 03:18:04,5,感觉要跪,男,4,已经比白鼠的papi酱播放量高了啊(ﾟДﾟ≡ﾟдﾟ)!?恐怖如斯,3
40552,2019-01-26 02:48:24,2,-是小九吖,女,3,"改革春风吹满地，duag ~
Are you OK???",0
40551,2019-01-26 02:24:14,21,WQHHH哈哈哈,保密,4,两点半了啊，怎么还有八百多个人。,9
40550,2019-01-26 02:14:19,8,时隐瞳,保密,2,站炸了,6
40549,2019-01-26 02:07:08,0,月亮啊闪爆他们,保密,3,刚才在循环这个，突然崩溃了(°∀°)ﾉ,1
